Region,CharterApplicationId,Year,CouncilNumber,SequenceNumber,Timestamp,DateSubmitted,PmpOverallPoints,PmpOverallLevel,Item8CapitalContributionsCash,Item8CapitalContributionsMaterial,Item8EndowmentContributions,Item8FosContributions,LevelOrdealYouthFinal,LevelOrdealYoungAdultFinal,LevelOrdealAdultFinal,LevelBrotherhoodYouthFinal,LevelBrotherhoodYoungAdultFinal,LevelBrotherhoodAdultFinal,LevelVigilYouthFinal,LevelVigilYoungAdultFinal,LevelVigilAdultFinal,InductedOrdealYouthFinal,InductedOrdealAdultFinal,InductedBrotherhoodYouthFinal,InductedBrotherhoodAdultFinal,InductedVigilYouthFinal,InductedVigilAdultFinal,ElectedCurrentYouthFinal,ElectedCurrentAdultFinal,ElectedPreviousYouthFinal,ElectedPreviousAdultFinal,UnitCountFinal,Item1ElectionsConducted,Item1ElectionsNoEligibleScouts,Item1VisitsConducted,Item3ActivatedYouth,Item9ServiceHours,Section,CouncilName
G      ,2959,2020,144,1,12/31/2020 ,12/30/2020    ,9,None            ,"1,404.47                    ",0.00                              ,0.00                        ,500.00                ,,,,,,,,,,,,,,,,,,,,,,,,,,7,Illinek                                      
G      ,2676,2019,144,1,12/31/2019 ,12/30/2019    ,14,None            ,"1,800.00                    ",126.00                            ,0.00                        ,500.00                ,72.0,9.0,22.0,31.0,5.0,29.0,3.0,2.0,50.0,30.0,5.0,15.0,7.0,2.0,2.0,50.0,7.0,8.0,3.0,56.0,52.0,30.0,38.0,10.0,4595.0,7,Illinek                                      
G      ,3675,2023,897,1,12/22/2023 ,12/22/2023    ,14,Thriving        ,0.00                          ,"1,000.00                        ",0.00                        ,"6,000.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,7,Nisha Kittan                                 
G      ,1508,2019,897,1,11/4/2019  ,11/3/2019     ,17,Thriving        ,"3,600.00                    ","1,000.00                        ",0.00                        ,"3,000.00            ",354.0,57.0,123.0,124.0,53.0,182.0,6.0,16.0,164.0,151.0,34.0,47.0,14.0,8.0,9.0,163.0,37.0,0.0,0.0,128.0,115.0,13.0,0.0,68.0,18742.0,7,Nisha Kittan                                 
G      ,3069,2021,897,1,12/10/2021 ,12/9/2021     ,10,None            ,0.00                          ,250.00                            ,0.00                        ,"3,000.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,7,Nisha Kittan                                 
G      ,2865,2020,897,1,12/19/2020 ,12/18/2020    ,7,None            ,0.00                          ,0.00                              ,0.00                        ,300.00                ,,,,,,,,,,,,,,,,,,,,,,,,,,7,Nisha Kittan                                 
G      ,3300,2022,897,1,12/6/2022  ,12/5/2022     ,12,None            ,0.00                          ,900.00                            ,"1,000.00                  ","6,000.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,7,Nisha Kittan                                 
G      ,2644,2019,898,1,12/27/2019 ,12/27/2019    ,9,None            ,"8,560.00                    ",0.00                              ,0.00                        ,"5,000.00            ",627.0,33.0,178.0,277.0,48.0,211.0,9.0,22.0,141.0,310.0,48.0,113.0,28.0,22.0,22.0,447.0,89.0,83.0,14.0,274.0,256.0,48.0,256.0,49.0,23843.0,7,Shawnee                                      
G      ,3402,2022,898,1,12/21/2022 ,12/21/2022    ,22,High Performing ,"59,383.41                   ",0.00                              ,0.00                        ,"5,100.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,7,Shawnee                                      
G      ,2917,2020,898,1,12/25/2020 ,12/24/2020    ,4,None            ,0.00                          ,"3,763.16                        ",0.00                        ,"5,000.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,7,Shawnee                                      
G      ,3622,2023,898,1,12/18/2023 ,12/17/2023    ,23,High Performing ,"8,392.00                    ",0.00                              ,0.00                        ,"5,300.51            ",,,,,,,,,,,,,,,,,,,,,,,,,,7,Shawnee                                      
G      ,3237,2021,898,1,12/30/2021 ,12/29/2021    ,19,Thriving        ,"10,900.00                   ",0.00                              ,0.00                        ,"5,000.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,7,Shawnee                                      
G      ,3129,2021,899,1,12/17/2021 ,12/16/2021    ,24,High Performing ,"2,500.00                    ",750.00                            ,0.00                        ,"2,500.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,7,Anpetu-We                                    
G      ,2630,2019,899,1,12/24/2019 ,12/23/2019    ,16,Thriving        ,0.00                          ,"4,274.00                        ",0.00                        ,"2,500.00            ",101.0,3.0,39.0,65.0,16.0,70.0,2.0,15.0,112.0,71.0,19.0,21.0,10.0,5.0,5.0,79.0,18.0,20.0,9.0,50.0,50.0,7.0,50.0,28.0,3543.0,7,Anpetu-We                                    
G      ,3755,2023,899,1,1/1/2024   ,12/31/2023    ,22,High Performing ,0.00                          ,"6,200.00                        ","1,000.00                  ","2,500.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,7,Anpetu-We                                    
G      ,2895,2020,899,1,12/22/2020 ,12/21/2020    ,13,None            ,0.00                          ,"1,000.00                        ",0.00                        ,"2,500.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,7,Anpetu-We                                    
G      ,3361,2022,899,1,12/17/2022 ,12/16/2022    ,25,High Performing ,750.00                        ,"1,250.00                        ",0.00                        ,"2,500.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,7,Anpetu-We                                    
