Region ,CharterApplicationId ,Year ,CouncilNumber ,SequenceNumber ,Timestamp  ,DateSubmitted ,PmpOverallPoints ,PmpOverallLevel ,LevelOrdeal2022YouthFinal ,LevelOrdeal2022YoungAdultFinal ,LevelOrdeal2022AdultFinal ,LevelBrotherhood2022YouthFinal ,LevelBrotherhood2022YoungAdultFinal ,LevelBrotherhood2022AdultFinal ,LevelVigil2022YouthFinal ,LevelVigil2022YoungAdultFinal ,LevelVigil2022AdultFinal ,InductedOrdeal2022YouthFinal ,InductedOrdeal2022AdultFinal ,InductedBrotherhood2022YouthFinal ,InductedBrotherhood2022AdultFinal ,InductedVigil2022YouthFinal ,InductedVigil2022AdultFinal ,ElectedCurrent2022YouthFinal ,ElectedCurrent2022AdultFinal ,ElectedPrevious2022YouthFinal ,ElectedPrevious2022AdultFinal ,UnitCount2022Final ,Item1ElectionsConducted2022 ,Item1ElectionsNoEligibleScouts2022 ,Item1VisitsConducted2022 ,Item3ActivatedYouth2022 ,Item8CapitalContributionsCash ,Item8CapitalContributionsMaterial ,Item8EndowmentContributions ,Item8FosContributions ,Item9ServiceHours2022
G      ,                3386 ,2022 ,          697 ,             1 ,12/20/2022 ,12/19/2022    ,              18 ,Thriving        ,                       43 ,                             4 ,                       15 ,                            14 ,                                 14 ,                            27 ,                       0 ,                            7 ,                      90 ,                          28 ,                           6 ,                                9 ,                                3 ,                          2 ,                          2 ,                          47 ,                           7 ,                            0 ,                            0 ,                54 ,                         54 ,                                21 ,                      28 ,                     11 ,"5,000.00"                    ,0.00                              ,0.00                        ,426.00                ,                 1810
G      ,                3388 ,2022 ,           27 ,             1 ,12/21/2022 ,12/20/2022    ,               9 ,None            ,                       28 ,                             6 ,                       17 ,                             2 ,                                  1 ,                             8 ,                       0 ,                            2 ,                      27 ,                          23 ,                           7 ,                                2 ,                                0 ,                          0 ,                          0 ,                          34 ,                           8 ,                           13 ,                            1 ,                54 ,                         46 ,                                29 ,                      21 ,                     10 ,0.00                          ,171.00                            ,0.00                        ,500.00                ,                  400
G      ,                3389 ,2022 ,           58 ,             1 ,12/21/2022 ,12/21/2022    ,              22 ,High Performing ,                       16 ,                             3 ,                        4 ,                            14 ,                                  0 ,                            10 ,                       0 ,                            0 ,                       9 ,                          12 ,                           2 ,                                8 ,                                2 ,                          0 ,                          0 ,                           0 ,                           0 ,                            0 ,                            0 ,                37 ,                          8 ,                                10 ,                       8 ,                     12 ,0.00                          ,"2,000.00"                        ,0.00                        ,0.00                  ,                  800
G      ,                3391 ,2022 ,          197 ,             1 ,12/21/2022 ,12/21/2022    ,              16 ,Thriving        ,                       36 ,                             3 ,                       21 ,                            22 ,                                  7 ,                            26 ,                       1 ,                            7 ,                      42 ,                          20 ,                           6 ,                                8 ,                                5 ,                          4 ,                          2 ,                          35 ,                           8 ,                           15 ,                            2 ,                44 ,                         25 ,                                13 ,                      20 ,                      4 ,"1,000.00"                    ,0.00                              ,0.00                        ,"1,200.00"            ,                 1789
G      ,                3395 ,2022 ,          412 ,             1 ,12/21/2022 ,12/20/2022    ,              24 ,High Performing ,                       68 ,                            12 ,                       27 ,                            42 ,                                 24 ,                            55 ,                       1 ,                            6 ,                      63 ,                          35 ,                           7 ,                               22 ,                               10 ,                          4 ,                          2 ,                          42 ,                           6 ,                            0 ,                            0 ,                64 ,                         59 ,                                32 ,                      27 ,                     27 ,0.00                          ,0.00                              ,0.00                        ,"33,380.00"           ,                 2032
G      ,                3396 ,2022 ,          492 ,             1 ,12/21/2022 ,12/20/2022    ,              13 ,None            ,                      265 ,                            61 ,                      113 ,                           161 ,                                 81 ,                           251 ,                       3 ,                           14 ,                     221 ,                         154 ,                          26 ,                              105 ,                               43 ,                          5 ,                          8 ,                         212 ,                          35 ,                           64 ,                           10 ,               229 ,                        189 ,                                60 ,                     131 ,                     55 ,"13,000.00"                   ,0.00                              ,"2,000.00"                  ,0.00                  ,                 2694
G      ,                3399 ,2022 ,          577 ,             1 ,12/21/2022 ,12/20/2022    ,              21 ,Thriving        ,                       73 ,                            28 ,                       40 ,                            36 ,                                 27 ,                            45 ,                       4 ,                           12 ,                      73 ,                          42 ,                           8 ,                               25 ,                                8 ,                          5 ,                          2 ,                          61 ,                           8 ,                            0 ,                            0 ,                62 ,                         36 ,                                10 ,                      35 ,                     18 ,"1,000.00"                    ,"2,500.00"                        ,"2,000.00"                  ,"4,000.00"            ,                 4000
G      ,                3401 ,2022 ,          662 ,             1 ,12/21/2022 ,12/20/2022    ,               8 ,None            ,                      306 ,                            48 ,                      156 ,                           104 ,                                 40 ,                           168 ,                       3 ,                           13 ,                     103 ,                         204 ,                          44 ,                               67 ,                               41 ,                          6 ,                          5 ,                         343 ,                          74 ,                           44 ,                           21 ,               237 ,                        199 ,                                85 ,                     113 ,                     11 ,"10,000.00"                   ,0.00                              ,0.00                        ,0.00                  ,                 1908
G      ,                3402 ,2022 ,          898 ,             1 ,12/21/2022 ,12/21/2022    ,              22 ,High Performing ,                      658 ,                            63 ,                      206 ,                           203 ,                                 77 ,                           296 ,                       3 ,                           21 ,                     221 ,                         322 ,                          60 ,                               96 ,                               32 ,                          6 ,                          8 ,                         372 ,                          66 ,                            0 ,                            0 ,               267 ,                        242 ,                               107 ,                     137 ,                     92 ,"59,383.41"                   ,0.00                              ,0.00                        ,"5,100.00"            ,                10977
G      ,                3403 ,2022 ,           18 ,             1 ,12/22/2022 ,12/21/2022    ,              14 ,None            ,                       81 ,                            13 ,                       36 ,                            58 ,                                 19 ,                            87 ,                       2 ,                           11 ,                      77 ,                          68 ,                          17 ,                               43 ,                               14 ,                          6 ,                          0 ,                          82 ,                          18 ,                            0 ,                            0 ,                98 ,                         47 ,                                12 ,                      44 ,                     29 ,"4,500.00"                    ,0.00                              ,0.00                        ,0.00                  ,                 2735
G      ,                3404 ,2022 ,           59 ,             1 ,12/22/2022 ,12/21/2022    ,              20 ,Thriving        ,                       12 ,                             1 ,                        9 ,                            16 ,                                  3 ,                            21 ,                       1 ,                            3 ,                      26 ,                          11 ,                           5 ,                                8 ,                                6 ,                          2 ,                          1 ,                          12 ,                           2 ,                            0 ,                            0 ,                56 ,                         15 ,                                 8 ,                       7 ,                      8 ,550.00                        ,500.00                            ,"1,000.00"                  ,120.00                ,                  950
G      ,                3407 ,2022 ,          127 ,             1 ,12/22/2022 ,12/22/2022    ,              17 ,Thriving        ,                      224 ,                            21 ,                       70 ,                            84 ,                                 42 ,                           101 ,                       1 ,                            8 ,                      80 ,                         177 ,                          19 ,                               37 ,                                8 ,                          0 ,                          0 ,                         240 ,                          39 ,                            0 ,                            0 ,               153 ,                        151 ,                                34 ,                     117 ,                     80 ,0.00                          ,0.00                              ,"2,000.00"                  ,"51,000.00"           ,                 2782
G      ,                3408 ,2022 ,          213 ,             1 ,12/22/2022 ,12/21/2022    ,              19 ,Thriving        ,                       22 ,                            10 ,                       12 ,                            18 ,                                 12 ,                            25 ,                       0 ,                            3 ,                      24 ,                          15 ,                           4 ,                                6 ,                                1 ,                          0 ,                          0 ,                          19 ,                           1 ,                            3 ,                            0 ,                29 ,                         26 ,                                11 ,                      19 ,                      3 ,0.00                          ,"4,278.00"                        ,0.00                        ,"1,200.00"            ,                 1627
G      ,                3409 ,2022 ,          307 ,             1 ,12/22/2022 ,12/22/2022    ,              14 ,Thriving        ,                      565 ,                            58 ,                      298 ,                           341 ,                                 94 ,                           450 ,                      14 ,                           37 ,                     278 ,                         381 ,                         111 ,                              138 ,                               60 ,                         17 ,                         17 ,                         376 ,                          34 ,                          191 ,                            0 ,               381 ,                        340 ,                               258 ,                      85 ,                     32 ,0.00                          ,0.00                              ,0.00                        ,"16,000.00"           ,                57013
G      ,                3410 ,2022 ,          311 ,             1 ,12/22/2022 ,12/22/2022    ,              12 ,None            ,                       22 ,                             0 ,                        5 ,                            28 ,                                  1 ,                            30 ,                       0 ,                            1 ,                       1 ,                           5 ,                           1 ,                               10 ,                                6 ,                          1 ,                          0 ,                           4 ,                           1 ,                            2 ,                            0 ,                62 ,                          7 ,                                 1 ,                      11 ,                      0 ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,                  724
G      ,                3411 ,2022 ,          322 ,             1 ,12/22/2022 ,12/21/2022    ,              23 ,High Performing ,                       28 ,                             2 ,                       14 ,                            19 ,                                  5 ,                            18 ,                       1 ,                            3 ,                      14 ,                          20 ,                           5 ,                                7 ,                                2 ,                          1 ,                          1 ,                          30 ,                           5 ,                            3 ,                            0 ,                45 ,                         37 ,                                24 ,                      13 ,                     12 ,125.00                        ,0.00                              ,0.00                        ,"2,500.00"            ,                  151
G      ,                3415 ,2022 ,          491 ,             1 ,12/22/2022 ,12/22/2022    ,              22 ,High Performing ,                       47 ,                             2 ,                        9 ,                            24 ,                                  6 ,                            27 ,                       1 ,                            4 ,                      30 ,                          45 ,                           6 ,                               14 ,                                4 ,                          2 ,                          1 ,                          42 ,                           2 ,                            0 ,                            0 ,                45 ,                         32 ,                                 3 ,                      10 ,                     26 ,0.00                          ,0.00                              ,"1,000.00"                  ,0.00                  ,                   54
G      ,                3416 ,2022 ,          571 ,             1 ,12/22/2022 ,12/21/2022    ,              14 ,Thriving        ,                      628 ,                            87 ,                      256 ,                           384 ,                                167 ,                           712 ,                       3 ,                           33 ,                     325 ,                         383 ,                          94 ,                              171 ,                               68 ,                         11 ,                         16 ,                         552 ,                         164 ,                           72 ,                           23 ,               361 ,                        274 ,                               116 ,                     274 ,                     82 ,"15,000.00"                   ,"10,000.00"                       ,0.00                        ,"16,160.00"           ,                64013
G      ,                3417 ,2022 ,           23 ,             1 ,12/23/2022 ,12/22/2022    ,               9 ,None            ,                      184 ,                            38 ,                       57 ,                            45 ,                                 20 ,                            84 ,                       1 ,                            8 ,                      75 ,                         100 ,                          20 ,                               24 ,                                7 ,                          3 ,                          4 ,                         170 ,                          31 ,                           44 ,                            0 ,               247 ,                        111 ,                                50 ,                      61 ,                     18 ,"2,388.00"                    ,"4,702.00"                        ,"4,700.00"                  ,"1,461.00"            ,                 8000
G      ,                3418 ,2022 ,           42 ,             1 ,12/23/2022 ,12/22/2022    ,              16 ,Thriving        ,                       14 ,                             3 ,                        4 ,                            18 ,                                  4 ,                            15 ,                       1 ,                            1 ,                      16 ,                          15 ,                           4 ,                                8 ,                                3 ,                          2 ,                          3 ,                          15 ,                           3 ,                            0 ,                            0 ,                11 ,                          4 ,                                 6 ,                       4 ,                     13 ,0.00                          ,75.00                             ,0.00                        ,3.00                  ,                  654
G      ,                3423 ,2022 ,          172 ,             1 ,12/23/2022 ,12/22/2022    ,              14 ,Thriving        ,                       94 ,                            17 ,                       35 ,                            27 ,                                 25 ,                            83 ,                       0 ,                            6 ,                     124 ,                          67 ,                          17 ,                               16 ,                                2 ,                          2 ,                          3 ,                          74 ,                          18 ,                           42 ,                           13 ,                52 ,                         52 ,                                25 ,                      52 ,                     21 ,0.00                          ,"1,000.00"                        ,"2,000.00"                  ,400.00                ,                 5224
G      ,                3427 ,2022 ,          456 ,             1 ,12/23/2022 ,12/23/2022    ,              15 ,Thriving        ,                      396 ,                            86 ,                      172 ,                           212 ,                                100 ,                           374 ,                       1 ,                           15 ,                     343 ,                         245 ,                          51 ,                              109 ,                               45 ,                          4 ,                          3 ,                         395 ,                          78 ,                          113 ,                           23 ,               252 ,                        251 ,                               111 ,                     140 ,                    105 ,"22,000.00"                   ,"2,630.00"                        ,"3,000.00"                  ,0.00                  ,                10969
G      ,                3430 ,2022 ,           35 ,             1 ,12/24/2022 ,12/24/2022    ,              19 ,Thriving        ,                       26 ,                             0 ,                        7 ,                            16 ,                                  9 ,                             8 ,                       0 ,                            2 ,                      17 ,                          18 ,                           3 ,                               10 ,                                2 ,                          1 ,                          1 ,                          27 ,                           3 ,                            1 ,                            0 ,                20 ,                         11 ,                                 1 ,                      11 ,                     16 ,0.00                          ,0.00                              ,0.00                        ,"3,000.00"            ,                  702
G      ,                3433 ,2022 ,          702 ,             1 ,12/24/2022 ,12/23/2022    ,              18 ,Thriving        ,                      117 ,                            33 ,                       48 ,                            33 ,                                 22 ,                            42 ,                       1 ,                            6 ,                      57 ,                          57 ,                          12 ,                               36 ,                               10 ,                          2 ,                          4 ,                          77 ,                          20 ,                            0 ,                            0 ,                53 ,                         38 ,                                 9 ,                      29 ,                     11 ,"1,400.00"                    ,300.00                            ,0.00                        ,0.00                  ,                 1831
G      ,                3436 ,2022 ,          315 ,             1 ,12/27/2022 ,12/26/2022    ,              14 ,Thriving        ,                       62 ,                             5 ,                       20 ,                            15 ,                                  8 ,                            35 ,                       0 ,                            1 ,                      32 ,                          43 ,                           5 ,                                7 ,                                2 ,                          0 ,                          3 ,                          42 ,                           5 ,                            0 ,                            0 ,                86 ,                         60 ,                                10 ,                      40 ,                      6 ,650.00                        ,"2,500.00"                        ,0.00                        ,"1,000.00"            ,                 1361
G      ,                3440 ,2022 ,          610 ,             1 ,12/27/2022 ,12/26/2022    ,              25 ,High Performing ,                       55 ,                             9 ,                       13 ,                            30 ,                                  3 ,                            13 ,                       1 ,                            4 ,                      30 ,                          43 ,                           3 ,                               26 ,                                1 ,                          2 ,                          1 ,                          61 ,                           5 ,                            0 ,                            0 ,                46 ,                         27 ,                                 1 ,                      26 ,                     22 ,0.00                          ,0.00                              ,"2,000.00"                  ,"3,475.00"            ,                  787
G      ,                3444 ,2022 ,          144 ,             1 ,12/28/2022 ,12/28/2022    ,              17 ,Thriving        ,                       22 ,                             3 ,                        5 ,                            17 ,                                  6 ,                            14 ,                       0 ,                            0 ,                      27 ,                           5 ,                           3 ,                               13 ,                                1 ,                          0 ,                          1 ,                          32 ,                           4 ,                            6 ,                            1 ,                38 ,                         38 ,                                18 ,                      20 ,                      4 ,0.00                          ,160.00                            ,0.00                        ,500.00                ,                  131
G      ,                3446 ,2022 ,          250 ,             1 ,12/28/2022 ,12/27/2022    ,              15 ,Thriving        ,                      560 ,                           103 ,                      226 ,                           224 ,                                 98 ,                           362 ,                       9 ,                           52 ,                     470 ,                         399 ,                          78 ,                              136 ,                               36 ,                         24 ,                         21 ,                         466 ,                          86 ,                          129 ,                           21 ,               394 ,                        394 ,                               168 ,                     186 ,                     87 ,"3,060.00"                    ,0.00                              ,"2,000.00"                  ,"3,600.00"            ,                10596
G      ,                3451 ,2022 ,          429 ,             1 ,12/28/2022 ,12/27/2022    ,              13 ,None            ,                       89 ,                            23 ,                       38 ,                            37 ,                                 17 ,                            47 ,                       1 ,                            6 ,                      65 ,                          46 ,                          11 ,                               26 ,                                8 ,                          4 ,                          3 ,                          95 ,                          12 ,                            0 ,                            0 ,                96 ,                         27 ,                                13 ,                      14 ,                      9 ,"1,000.00"                    ,0.00                              ,0.00                        ,"1,500.00"            ,                  456
G      ,                3453 ,2022 ,          574 ,             1 ,12/28/2022 ,12/28/2022    ,              16 ,Thriving        ,                       70 ,                             8 ,                       26 ,                             9 ,                                  4 ,                            45 ,                       0 ,                            5 ,                      21 ,                          49 ,                           6 ,                                7 ,                                3 ,                          2 ,                          0 ,                          74 ,                           7 ,                            2 ,                            2 ,                46 ,                         26 ,                                 6 ,                      34 ,                     11 ,0.00                          ,"3,000.00"                        ,"2,000.00"                  ,"2,000.00"            ,                 1890
G      ,                3454 ,2022 ,          578 ,             1 ,12/28/2022 ,12/27/2022    ,              16 ,Thriving        ,                       33 ,                             0 ,                       15 ,                            11 ,                                 10 ,                            16 ,                       1 ,                            3 ,                      26 ,                          18 ,                           4 ,                                3 ,                                2 ,                          0 ,                          0 ,                          13 ,                           4 ,                           12 ,                            2 ,                39 ,                         11 ,                                 0 ,                      11 ,                      5 ,0.00                          ,0.00                              ,0.00                        ,"1,000.00"            ,                 1217
G      ,                3455 ,2022 ,          637 ,             1 ,12/28/2022 ,12/28/2022    ,              18 ,Thriving        ,                       66 ,                            14 ,                       39 ,                            30 ,                                  8 ,                            48 ,                       5 ,                            7 ,                      66 ,                          29 ,                          10 ,                                8 ,                                2 ,                          4 ,                          3 ,                          19 ,                           8 ,                           15 ,                            6 ,                45 ,                         42 ,                                 0 ,                      40 ,                      6 ,"2,200.00"                    ,0.00                              ,0.00                        ,"1,500.00"            ,                 8402
G      ,                3456 ,2022 ,           32 ,             1 ,12/29/2022 ,12/29/2022    ,              24 ,High Performing ,                       36 ,                             3 ,                       21 ,                             9 ,                                  5 ,                            16 ,                       1 ,                            2 ,                       9 ,                          18 ,                           6 ,                                5 ,                                3 ,                          1 ,                          2 ,                          13 ,                           6 ,                            0 ,                            0 ,                34 ,                          2 ,                                 0 ,                       2 ,                     14 ,0.00                          ,0.00                              ,0.00                        ,"2,560.00"            ,                 1428
G      ,                3457 ,2022 ,           45 ,             1 ,12/29/2022 ,12/28/2022    ,              17 ,Thriving        ,                      102 ,                            26 ,                       44 ,                            24 ,                                  5 ,                            32 ,                       1 ,                           10 ,                      58 ,                          65 ,                          10 ,                                5 ,                                1 ,                          4 ,                          3 ,                         108 ,                          12 ,                            0 ,                            0 ,               138 ,                        144 ,                               105 ,                      39 ,                     19 ,"6,000.00"                    ,0.00                              ,"2,000.00"                  ,0.00                  ,                 4968
G      ,                3458 ,2022 ,           57 ,             1 ,12/29/2022 ,12/28/2022    ,              19 ,Thriving        ,                       52 ,                            10 ,                       11 ,                             6 ,                                  3 ,                            11 ,                       1 ,                            2 ,                      23 ,                          27 ,                           4 ,                                7 ,                                2 ,                          1 ,                          0 ,                          34 ,                           8 ,                            0 ,                            0 ,                48 ,                         25 ,                                13 ,                      12 ,                      4 ,"4,631.54"                    ,0.00                              ,0.00                        ,0.00                  ,                  475
G      ,                3459 ,2022 ,           61 ,             1 ,12/29/2022 ,12/28/2022    ,              13 ,None            ,                      261 ,                            42 ,                       85 ,                            76 ,                                 32 ,                           156 ,                       5 ,                           12 ,                     121 ,                         159 ,                          13 ,                               30 ,                               20 ,                          8 ,                          7 ,                         242 ,                          24 ,                           52 ,                           13 ,               194 ,                        107 ,                                29 ,                      79 ,                      8 ,0.00                          ,0.00                              ,"2,000.00"                  ,0.00                  ,                 8000
G      ,                3462 ,2022 ,          106 ,             1 ,12/29/2022 ,12/29/2022    ,              18 ,Thriving        ,                       75 ,                             7 ,                       33 ,                            10 ,                                  3 ,                            27 ,                       1 ,                            3 ,                      38 ,                          26 ,                          14 ,                                5 ,                                1 ,                          2 ,                          1 ,                          44 ,                          21 ,                           15 ,                            2 ,                55 ,                         31 ,                                11 ,                      61 ,                     17 ,0.00                          ,400.00                            ,"1,000.00"                  ,400.00                ,                 1234
G      ,                3463 ,2022 ,          129 ,             1 ,12/29/2022 ,12/28/2022    ,              14 ,None            ,                      151 ,                            11 ,                       48 ,                            57 ,                                 22 ,                            90 ,                       2 ,                            3 ,                      80 ,                         128 ,                          27 ,                               40 ,                               19 ,                          4 ,                          5 ,                         158 ,                          36 ,                           33 ,                            4 ,                95 ,                         96 ,                                31 ,                      65 ,                     10 ,"5,000.00"                    ,0.00                              ,"3,000.00"                  ,"3,000.00"            ,                 3279
G      ,                3464 ,2022 ,          141 ,             1 ,12/29/2022 ,12/28/2022    ,              15 ,None            ,                       32 ,                             0 ,                       11 ,                            19 ,                                  3 ,                            26 ,                       1 ,                            6 ,                      34 ,                          31 ,                           9 ,                               12 ,                                3 ,                          3 ,                          1 ,                          55 ,                          15 ,                           12 ,                            0 ,                43 ,                         42 ,                                18 ,                      42 ,                      6 ,600.00                        ,0.00                              ,0.00                        ,"1,500.00"            ,                 8002
G      ,                3466 ,2022 ,          173 ,             1 ,12/29/2022 ,12/28/2022    ,              18 ,Thriving        ,                       48 ,                             2 ,                       15 ,                            20 ,                                  4 ,                            26 ,                       0 ,                            2 ,                      39 ,                          44 ,                          11 ,                                9 ,                                3 ,                          0 ,                          0 ,                          53 ,                          13 ,                            0 ,                            0 ,                52 ,                         45 ,                                20 ,                      21 ,                      1 ,350.00                        ,0.00                              ,0.00                        ,"1,000.00"            ,                 2500
G      ,                3467 ,2022 ,          192 ,             1 ,12/29/2022 ,12/28/2022    ,              14 ,None            ,                       31 ,                             0 ,                        7 ,                            17 ,                                  7 ,                            14 ,                       0 ,                            4 ,                      25 ,                          26 ,                           5 ,                               11 ,                                4 ,                          1 ,                          1 ,                          41 ,                           5 ,                            0 ,                            0 ,                43 ,                         14 ,                                 1 ,                      43 ,                      8 ,500.00                        ,0.00                              ,0.00                        ,500.00                ,                  765
G      ,                3469 ,2022 ,          286 ,             1 ,12/29/2022 ,12/29/2022    ,              20 ,Thriving        ,                       45 ,                             5 ,                       15 ,                            16 ,                                  5 ,                            18 ,                       1 ,                            4 ,                      22 ,                          32 ,                           6 ,                               13 ,                                4 ,                          2 ,                          1 ,                          28 ,                           5 ,                            5 ,                            0 ,                40 ,                         14 ,                                14 ,                      14 ,                     17 ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,                  685
G      ,                3474 ,2022 ,          651 ,             1 ,12/29/2022 ,12/28/2022    ,              14 ,Thriving        ,                      176 ,                            39 ,                       71 ,                            78 ,                                 27 ,                            80 ,                       2 ,                            8 ,                      91 ,                          84 ,                          10 ,                               27 ,                                7 ,                          5 ,                          5 ,                         110 ,                          13 ,                           11 ,                            3 ,                74 ,                         79 ,                                33 ,                      48 ,                      5 ,0.00                          ,0.00                              ,"1,000.00"                  ,"2,000.00"            ,                 2293
G      ,                3475 ,2022 ,           30 ,             1 ,12/30/2022 ,12/30/2022    ,              15 ,None            ,                       12 ,                             4 ,                        7 ,                            13 ,                                  5 ,                            23 ,                       0 ,                            1 ,                      10 ,                          12 ,                           1 ,                                7 ,                                4 ,                          0 ,                          0 ,                          22 ,                           1 ,                            7 ,                            3 ,                20 ,                          7 ,                                 7 ,                       7 ,                     12 ,0.00                          ,0.00                              ,525.00                      ,0.00                  ,                  764
G      ,                3478 ,2022 ,          283 ,             1 ,12/30/2022 ,12/29/2022    ,               5 ,None            ,                       37 ,                            10 ,                       18 ,                            33 ,                                 16 ,                            42 ,                       3 ,                            4 ,                      41 ,                          25 ,                           6 ,                               12 ,                                2 ,                          2 ,                          1 ,                          31 ,                           5 ,                            7 ,                            0 ,                31 ,                          0 ,                                 0 ,                       0 ,                      0 ,"1,000.00"                    ,0.00                              ,0.00                        ,0.00                  ,                    0
G      ,                3486 ,2022 ,          611 ,             1 ,12/30/2022 ,12/29/2022    ,               4 ,None            ,                       39 ,                             5 ,                        8 ,                             8 ,                                  5 ,                            31 ,                       0 ,                            3 ,                      43 ,                          29 ,                           0 ,                                6 ,                                1 ,                          0 ,                          0 ,                          66 ,                           0 ,                            0 ,                            0 ,                80 ,                         35 ,                                15 ,                      20 ,                      3 ,0.00                          ,0.00                              ,0.00                        ,"1,250.00"            ,                  612
G      ,                3487 ,2022 ,          696 ,             1 ,12/30/2022 ,12/29/2022    ,              12 ,None            ,                        3 ,                             0 ,                        4 ,                             3 ,                                  0 ,                             8 ,                       1 ,                            1 ,                       9 ,                           0 ,                           1 ,                                1 ,                                1 ,                          1 ,                          1 ,                           0 ,                           1 ,                            0 ,                            0 ,                11 ,                         11 ,                                 9 ,                       7 ,                      0 ,0.00                          ,0.00                              ,0.00                        ,"1,500.00"            ,                  575
G      ,                3489 ,2022 ,          133 ,             1 ,12/31/2022 ,12/30/2022    ,              13 ,None            ,                       67 ,                             5 ,                       21 ,                            25 ,                                 10 ,                            41 ,                       1 ,                            1 ,                      74 ,                          41 ,                           9 ,                               16 ,                                6 ,                          0 ,                          0 ,                          34 ,                           6 ,                            0 ,                            0 ,                59 ,                         33 ,                                 8 ,                       1 ,                      7 ,0.00                          ,0.00                              ,"2,000.00"                  ,"2,700.00"            ,                 1144
G      ,                3500 ,2022 ,          214 ,             1 ,1/1/2023   ,1/1/2023      ,              15 ,Thriving        ,                       59 ,                            11 ,                       14 ,                            34 ,                                  6 ,                            46 ,                       1 ,                            7 ,                      25 ,                          42 ,                           7 ,                               15 ,                                9 ,                          3 ,                          2 ,                          69 ,                           8 ,                            0 ,                            0 ,                66 ,                         20 ,                                 3 ,                      17 ,                     11 ,0.00                          ,"1,000.00"                        ,0.00                        ,"1,000.00"            ,                 1290
G      ,                3504 ,2022 ,          604 ,             1 ,1/1/2023   ,1/1/2023      ,              17 ,Thriving        ,                       26 ,                             4 ,                        7 ,                            16 ,                                  2 ,                            22 ,                       0 ,                            3 ,                      23 ,                          25 ,                           3 ,                               13 ,                                4 ,                          1 ,                          0 ,                          38 ,                           2 ,                            0 ,                            0 ,                27 ,                         18 ,                                 3 ,                      15 ,                      6 ,500.00                        ,0.00                              ,0.00                        ,500.00                ,                  161
G      ,                3506 ,2022 ,           11 ,             1 ,1/3/2023   ,1/3/2023      ,               8 ,None            ,                       38 ,                             5 ,                       21 ,                            19 ,                                  3 ,                            32 ,                       1 ,                            0 ,                      39 ,                          31 ,                           9 ,                               12 ,                                3 ,                          0 ,                          0 ,                          43 ,                          14 ,                            0 ,                            0 ,                53 ,                         33 ,                                20 ,                      13 ,                      0 ,0.00                          ,100.00                            ,0.00                        ,0.00                  ,                  517
G      ,                3507 ,2022 ,          198 ,             1 ,1/3/2023   ,1/2/2023      ,              13 ,None            ,                       59 ,                             6 ,                       36 ,                            19 ,                                  6 ,                            40 ,                       3 ,                            6 ,                      66 ,                          41 ,                          12 ,                               16 ,                                4 ,                          3 ,                          3 ,                          44 ,                           9 ,                            3 ,                            0 ,               117 ,                         19 ,                                50 ,                       9 ,                     12 ,0.00                          ,0.00                              ,"1,000.00"                  ,0.00                  ,                  420
G      ,                3509 ,2022 ,          653 ,             1 ,1/3/2023   ,1/2/2023      ,              20 ,Thriving        ,                       78 ,                             9 ,                       37 ,                            57 ,                                 13 ,                            48 ,                       3 ,                            5 ,                      50 ,                          54 ,                          20 ,                               42 ,                               14 ,                          4 ,                          3 ,                          68 ,                          26 ,                            0 ,                            0 ,                82 ,                         45 ,                                 8 ,                      24 ,                     60 ,"1,000.00"                    ,750.00                            ,0.00                        ,600.00                ,                 3500
G      ,                3514 ,2022 ,           55 ,             1 ,1/5/2023   ,1/4/2023      ,              12 ,None            ,                      147 ,                            15 ,                       35 ,                            23 ,                                 22 ,                            59 ,                       0 ,                            5 ,                      47 ,                         106 ,                          15 ,                               17 ,                               11 ,                          0 ,                          0 ,                         170 ,                          18 ,                           25 ,                           10 ,               189 ,                         55 ,                                 0 ,                      55 ,                     22 ,"1,000.00"                    ,0.00                              ,"2,640.00"                  ,0.00                  ,                 4000
G      ,                3515 ,2022 ,          561 ,             1 ,1/5/2023   ,1/4/2023      ,              18 ,Thriving        ,                       43 ,                             1 ,                       13 ,                            11 ,                                  9 ,                            28 ,                       2 ,                            5 ,                      25 ,                          22 ,                           2 ,                                4 ,                                2 ,                          3 ,                          1 ,                          31 ,                           4 ,                           15 ,                            1 ,                30 ,                         27 ,                                11 ,                      19 ,                      7 ,0.00                          ,500.00                            ,"1,000.00"                  ,"1,000.00"            ,                 2164
G      ,                3516 ,2022 ,          590 ,             1 ,1/5/2023   ,1/4/2023      ,              13 ,None            ,                      177 ,                            18 ,                       77 ,                           101 ,                                 27 ,                           197 ,                       8 ,                           28 ,                     232 ,                         144 ,                          26 ,                               40 ,                                9 ,                         13 ,                         12 ,                         235 ,                          29 ,                            0 ,                            0 ,               211 ,                        193 ,                                 4 ,                     193 ,                     14 ,0.00                          ,0.00                              ,"2,000.00"                  ,0.00                  ,                 5200
G      ,                3519 ,2022 ,          212 ,             1 ,1/8/2023   ,1/7/2023      ,              18 ,Thriving        ,                       25 ,                             5 ,                       11 ,                            27 ,                                  2 ,                            23 ,                       1 ,                            3 ,                      19 ,                          17 ,                           3 ,                               10 ,                                4 ,                          2 ,                          1 ,                          20 ,                           2 ,                            8 ,                            1 ,                26 ,                          4 ,                                 0 ,                       4 ,                     14 ,812.00                        ,0.00                              ,0.00                        ,0.00                  ,                 1160
